id	character	keyword	frame	reviewed
rtk2171	濃	concentrated	2171	no
rtk2172	送	send off	2172	yes
rtk2173	関	connection	2173	yes
rtk2174	咲	blossom	2174	yes
rtk2175	鬼	ghost	2175	no
rtk2176	醜	ugly	2176	no
rtk2177	魂	soul	2177	no
rtk2178	魔	witch	2178	no
rtk2179	魅	fascination	2179	yes
rtk2180	塊	clod	2180	no
rtk2181	襲	attack	2181	no
rtk2182	嚇	upbraid	2182	no
rtk2183	朕	majestic plural	2183	yes
rtk2184	雰	atmosphere	2184	no
rtk2185	箇	item	2185	yes
rtk2186	錬	tempering	2186	yes
rtk2187	遵	abide by	2187	yes
rtk2188	罷	quit	2188	yes
rtk2189	屯	barracks	2189	no
rtk2190	且	moreover	2190	no
rtk2191	藻	seaweed	2191	no
rtk2192	隷	slave	2192	no
rtk2193	癒	healing	2193	yes
rtk2194	璽	imperial seal	2194	no
rtk2195	潟	lagoon	2195	no
rtk2196	丹	cinnabar	2196	no
rtk2197	丑	sign of the cow	2197	no
rtk2198	羞	humiliate	2198	yes
rtk2199	卯	sign of the hare	2199	no
rtk2200	巳	sign of the snake	2200	no
rtk2201	此	this here	2201	no
rtk2202	柴	brushwood	2202	no
rtk2203	些	whit	2203	no
rtk2204	砦	fort	2204	no
rtk2205	髭	beard	2205	no
rtk2206	禽	fowl	2206	no
rtk2207	檎	apple	2207	no
rtk2208	憐	sympathize with	2208	yes
rtk2209	燐	phosphorus	2209	no
rtk2210	麟	camelopard	2210	no
rtk2211	鱗	scaled	2211	no
rtk2212	奄	encompassing	2212	no
rtk2213	庵	hermitage	2213	no
rtk2214	掩	shrouded	2214	yes
rtk2215	悛	make amends	2215	yes
rtk2216	駿	steed	2216	no
rtk2217	峻	steep	2217	no
rtk2218	竣	complete a job	2218	no
rtk2219	犀	rhinoceros	2219	no
rtk2220	皐	lunar month	2220	no
rtk2221	畷	rice-field footpath	2221	no
rtk2222	綴	mend	2222	no
rtk2223	鎧	suit of armor	2223	yes
rtk2224	凱	triumph	2224	yes
rtk2225	呑	quaff	2225	no
rtk2226	韮	leek	2226	no
rtk2227	籤	lottery	2227	yes
rtk2228	懺	penitential	2228	yes
rtk2229	芻	hay	2229	no
rtk2230	雛	chick	2230	no
rtk2231	趨	scurry	2231	no
rtk2232	尤	understandably	2232	no
rtk2233	厖	immense	2233	no
rtk2234	或	a  (a certain)	2234	no
rtk2235	兎	rabbit	2235	no
rtk2236	也	est	2236	no
rtk2237	巴	comma-design	2237	no
rtk2238	疋	critters	2238	no
rtk2239	菫	violet	2239	no
rtk2240	曼	mandala	2240	yes
rtk2241	云	quote	2241	no
rtk2242	莫	shalt	2242	no
rtk2243	而	and then	2243	no
rtk2244	倭	yamato	2244	yes
rtk2245	侠	chivalry	2245	yes
rtk2246	倦	fed up	2246	yes
rtk2247	俄	abrupt	2247	yes
rtk2248	佃	work a field	2248	yes
rtk2249	仔	animal offspring	2249	yes
rtk2250	仇	foe	2250	yes
rtk2251	伽	look after	2251	yes
rtk2252	儲	make a profit	2252	yes
rtk2253	僑	emigrant	2253	yes
rtk2254	倶	mate	2254	yes
rtk2255	侃	forthright	2255	yes
rtk2256	偲	memorial	2256	yes
rtk2257	侭	as is	2257	yes
rtk2258	脩	dried meat	2258	yes
rtk2259	倅	my son	2259	yes
rtk2260	做	make do	2260	yes
rtk2261	冴	sharp	2261	no
rtk2262	凋	wilt	2262	no
rtk2263	凌	pull through	2263	no
rtk2264	凛	stately	2264	no
rtk2265	凧	kite	2265	no
rtk2266	凪	lull	2266	no
rtk2267	夙	earlybird	2267	no
rtk2268	鳳	phoenix	2268	no
rtk2269	剽	menace	2269	yes
rtk2270	劉	slaughter	2270	yes
rtk2271	剃	shave	2271	yes
rtk2272	厭	despondent	2272	no
rtk2273	雁	wild goose	2273	yes
rtk2274	贋	counterfeit	2274	yes
rtk2275	厨	kitchen	2275	yes
rtk2276	仄	insinuate	2276	no
rtk2277	哨	scout	2277	no
rtk2278	咎	reprehend	2278	no
rtk2279	囁	whisper	2279	no
rtk2280	喋	chatter	2280	no
rtk2281	嘩	quarrel	2281	no
rtk2282	噂	gossip	2282	yes
rtk2283	咳	cough	2283	no
rtk2284	喧	clamor	2284	yes
rtk2285	叩	bash	2285	no
rtk2286	嘘	fib	2286	no
rtk2287	啄	peck at	2287	no
rtk2288	吠	barking	2288	no
rtk2289	吊	dangle	2289	no
rtk2290	噛	chew	2290	no
rtk2291	叶	within my ability	2291	no
rtk2292	吻	sides of the mouth	2292	no
rtk2293	吃	stammer	2293	yes
rtk2294	噺	spin a tale	2294	yes
rtk2295	噌	miso	2295	yes
rtk2296	邑	city walls	2296	no
rtk2297	呆	dumbfounded	2297	no
rtk2298	喰	ingest	2298	no
rtk2299	埴	clay	2299	no
rtk2300	坤	authochthonous	2300	no
rtk2301	壕	dugout	2301	no
rtk2302	垢	blemish	2302	no
rtk2303	坦	flat	2303	no
rtk2304	埠	wharf	2304	yes
rtk2305	堰	dam	2305	no
rtk2306	堵	railing	2306	no
rtk2307	嬰	suckling infant	2307	yes
rtk2308	姦	violate	2308	no
rtk2309	婢	handmaiden	2309	no
rtk2310	婉	well finished	2310	yes
rtk2311	娼	harlot	2311	no
rtk2312	妓	courtesan	2312	no
rtk2313	娃	fair	2313	no
rtk2314	姪	niece	2314	no
rtk2315	嬬	mistress	2315	no
rtk2316	姥	aged woman	2316	no
rtk2317	姑	mother-in-law	2317	yes
rtk2318	姐	young miss	2318	no
rtk2319	嬉	overjoyed	2319	yes
rtk2320	孕	expecting	2320	no
rtk2321	孜	assiduous	2321	yes
rtk2322	宥	soothe	2322	yes
rtk2323	寓	imply	2323	yes
rtk2324	宏	extensive	2324	yes
rtk2325	牢	jail	2325	yes
rtk2326	宋	sung dynasty	2326	yes
rtk2327	宍	venison	2327	yes
rtk2328	屠	butchering	2328	no
rtk2329	屁	fart	2329	no
rtk2330	屑	rubbish	2330	no
rtk2331	屡	frequently	2331	no
rtk2332	屍	corpse	2332	no
rtk2333	屏	folding screen	2333	no
rtk2334	嵩	high-reaching	2334	no
rtk2335	崚	rugged mountains	2335	no
rtk2336	嶺	mountaintop	2336	yes
rtk2337	嵌	fit into	2337	no
rtk2338	帖	quire	2338	no
rtk2339	幡	banner	2339	no
rtk2340	幟	pennant	2340	no
rtk2341	庖	cleaver	2341	no
rtk2342	廓	licensed quarters	2342	no
rtk2343	庇	overhang	2343	no
rtk2344	鷹	hawk	2344	yes
rtk2345	庄	shire	2345	no
rtk2346	廟	tomb sanctuary	2346	no
rtk2347	彊	strengthen	2347	no
rtk2348	弛	loosen	2348	no
rtk2349	粥	rice gruel	2349	no
rtk2350	挽	lathe	2350	yes
rtk2351	撞	bump into	2351	yes
rtk2352	扮	disguise	2352	yes
rtk2353	捏	fabrication	2353	yes
rtk2354	掴	clutch	2354	yes
rtk2355	捺	impress	2355	yes
rtk2356	掻	scratch	2356	yes
rtk2357	撰	assortment	2357	yes
rtk2358	揃	muster	2358	yes
rtk2359	捌	deal with	2359	yes
rtk2360	按	press down on	2360	yes
rtk2361	播	disseminate	2361	yes
rtk2362	揖	collect	2362	yes
rtk2363	托	receptacle	2363	yes
rtk2364	捧	devote	2364	yes
rtk2365	撚	twirl	2365	yes
rtk2366	挺	counter for tools	2366	yes
rtk2367	擾	commotion	2367	yes
rtk2368	撫	petting	2368	yes
rtk2369	撒	sprinkle	2369	yes
rtk2370	擢	outstanding	2370	yes
rtk2371	摺	rubbing	2371	yes
rtk2372	捷	spoils	2372	yes
rtk2373	抉	gouge out	2373	yes
rtk2374	怯	wince	2374	yes
rtk2375	惟	ponder	2375	yes
rtk2376	惚	infatuation	2376	yes
rtk2377	怜	quickwitted	2377	yes
rtk2378	惇	considerate	2378	yes
rtk2379	恰	as if	2379	yes
rtk2380	恢	enlarge	2380	yes
rtk2381	悌	respect for elders	2381	yes
rtk2382	澪	canal	2382	no
rtk2383	洸	glistening	2383	no
rtk2384	滉	bounding main	2384	no
rtk2385	漱	gargle	2385	no
rtk2386	洲	continent	2386	no
rtk2387	洵	swirling waters	2387	no
rtk2388	滲	seep	2388	no
rtk2389	洒	rinse	2389	no
rtk2390	沐	douse	2390	no
rtk2391	泪	teardrops	2391	no
rtk2392	渾	gushing	2392	no
rtk2393	涜	blaspheme	2393	no
rtk2394	梁	roofbeam	2394	no
rtk2395	澱	sediment	2395	no
rtk2396	洛	old kyoto	2396	no
rtk2397	汝	thou	2397	no
rtk2398	漉	filter	2398	no
rtk2399	瀕	on the verge of	2399	yes
rtk2400	濠	moat	2400	no
rtk2401	溌	spray	2401	no
rtk2402	湊	port	2402	no
rtk2403	淋	solitude	2403	no
rtk2404	浩	abounding	2404	no
rtk2405	汀	water’s edge	2405	no
rtk2406	鴻	large goose	2406	no
rtk2407	潅	souse	2407	yes
rtk2408	溢	brimming	2408	yes
rtk2409	湛	inundate	2409	no
rtk2410	淳	immaculate	2410	no
rtk2411	渥	moisten	2411	no
rtk2412	灘	rough seas	2412	no
rtk2413	汲	draw water	2413	no
rtk2414	瀞	river pool	2414	no
rtk2415	溜	cumulation	2415	no
rtk2416	渕	abyss	2416	yes
rtk2417	沌	chaos	2417	no
rtk2418	濾	strainer	2418	no
rtk2419	濡	drench	2419	no
rtk2420	淀	eddy	2420	yes
rtk2421	涅	black soil	2421	no
rtk2422	斧	hatchet	2422	no
rtk2423	爺	grandpa	2423	no
rtk2424	猾	sly	2424	yes
rtk2425	猥	indecent	2425	yes
rtk2426	狡	cunning	2426	yes
rtk2427	狸	racoon dog	2427	yes
rtk2428	狼	wolf	2428	yes
rtk2429	狽	flustered	2429	yes
rtk2430	狗	pup	2430	yes
rtk2431	狐	fox	2431	yes
rtk2432	狛	a-un	2432	yes
rtk2433	獅	lion	2433	yes
rtk2434	狒	baboon	2434	yes
rtk2435	莨	tobacco	2435	no
rtk2436	茉	jasmine	2436	no
rtk2437	莉	hawthorn	2437	yes
rtk2438	苺	strawberry	2438	no
rtk2439	萩	bush clover	2439	no
rtk2440	藝	technique (old)	2440	no
rtk2441	薙	trim	2441	yes
rtk2442	蓑	straw raincoat	2442	no
rtk2443	苔	moss	2443	no
rtk2444	蕩	prodigal	2444	no
rtk2445	蔓	tendril	2445	yes
rtk2446	蓮	lotus	2446	no
rtk2447	芙	lotus flower	2447	no
rtk2448	蓉	lotus blossom	2448	yes
rtk2449	蘭	orchid	2449	no
rtk2450	芦	hollow reed	2450	no
rtk2451	薯	yam	2451	yes
rtk2452	菖	iris	2452	no
rtk2453	蕉	banana	2453	no
rtk2454	蕎	buckwheat	2454	no
rtk2455	蕗	butterbur	2455	no
rtk2456	茄	eggplant	2456	no
rtk2457	蔭	behind the scenes	2457	yes
rtk2458	蓬	wormwood	2458	no
rtk2459	芥	mustard	2459	no
rtk2460	萌	germinate	2460	no
rtk2461	葡	grape	2461	no
rtk2462	萄	grape vine	2462	no
rtk2463	蘇	resurrect	2463	no
rtk2464	蕃	grow wild	2464	no
rtk2465	苓	cocklebur	2465	no
rtk2466	菰	rush mat	2466	no
rtk2467	蒙	darken	2467	no
rtk2468	茅	grassy reed	2468	no
rtk2469	芭	plantain	2469	no
rtk2470	苅	mow	2470	yes
rtk2471	葱	onion	2471	no
rtk2472	葵	hollyhock	2472	no
rtk2473	葺	shingling	2473	no
rtk2474	蕊	stamen	2474	no
rtk2475	茸	mushroom	2475	no
rtk2476	蒔	sowing	2476	no
rtk2477	芹	parsley	2477	no
rtk2478	苫	thatching	2478	no
rtk2479	蒼	pale blue	2479	no
rtk2480	藁	straw	2480	no
rtk2481	蕪	turnip	2481	yes
rtk2482	藷	sweet potato	2482	no
rtk2483	薮	quack	2483	yes
rtk2484	蒜	garlic	2484	no
rtk2485	蕨	bracken	2485	yes
rtk2486	蔚	grow plentiful	2486	no
rtk2487	茜	madder red	2487	no
rtk2488	莞	candle rush	2488	yes
rtk2489	蒐	collector	2489	no
rtk2490	菅	sedge	2490	yes
rtk2491	葦	ditch reed	2491	no
rtk2492	迪	way	2492	no
rtk2493	辿	track down	2493	no
rtk2494	這	crawl	2494	no
rtk2495	迂	detour	2495	no
rtk2496	遁	shirk	2496	no
rtk2497	逢	tryst	2497	no
rtk2498	遥	far off	2498	no
rtk2499	遼	faraway	2499	yes
rtk2500	逼	pressing	2500	no
rtk2501	迄	until	2501	yes
rtk2502	逗	standstill	2502	yes
rtk2503	鄭	courtesy	2503	yes
rtk2504	隕	falling	2504	yes
rtk2505	隈	nook	2505	yes
rtk2506	憑	possessed	2506	no
rtk2507	惹	attract	2507	no
rtk2508	悉	without exception	2508	no
rtk2509	忽	instantaneously	2509	no
rtk2510	惣	firstborn son	2510	no
rtk2511	愈	in the nick of time	2511	yes
rtk2512	恕	sensitive	2512	no
rtk2513	昴	overarching	2513	no
rtk2514	晋	progress	2514	no
rtk2515	晟	aglow	2515	no
rtk2516	暈	halo	2516	no
rtk2517	暉	glitter	2517	no
rtk2518	旱	dry weather	2518	no
rtk2519	晏	clear skies	2519	yes
rtk2520	晨	morrow	2520	no
rtk2521	晒	bleaching	2521	no
rtk2522	晃	limpid	2522	no
rtk2523	曝	air out	2523	no
rtk2524	曙	dawn	2524	yes
rtk2525	昂	elevate	2525	no
rtk2526	昏	dusk	2526	no
rtk2527	晦	last day of the month	2527	yes
rtk2528	膿	pus	2528	no
rtk2529	腑	viscera	2529	yes
rtk2530	胱	bladder	2530	no
rtk2531	胚	embryo	2531	no
rtk2532	肛	anus	2532	no
rtk2533	脆	fragile	2533	no
rtk2534	肋	rib	2534	no
rtk2535	腔	body cavity	2535	yes
rtk2536	肱	armrest	2536	no
rtk2537	胡	uncivilized	2537	yes
rtk2538	楓	maple tree	2538	no
rtk2539	楊	purple willow	2539	no
rtk2540	椋	oriental elm	2540	no
rtk2541	榛	hazel	2541	no
rtk2542	櫛	comb	2542	yes
rtk2543	槌	wooden hammer	2543	no
rtk2544	樵	mallet	2544	no
rtk2545	梯	ladder	2545	yes
rtk2546	柑	citrus tree	2546	no
rtk2547	杭	picket	2547	no
rtk2548	柊	holly	2548	no
rtk2549	柚	citron	2549	no
rtk2550	椀	wooden bowl	2550	yes
rtk2551	栂	hemlock	2551	no
rtk2552	柾	spindle tree	2552	no
rtk2553	榊	sacred tree	2553	no
rtk2554	樫	evergreen oak	2554	no
rtk2555	槙	black pine	2555	no
rtk2556	楢	japanese oak	2556	yes
rtk2557	橘	mandarin orange	2557	no
rtk2558	桧	japanese cypress	2558	no
rtk2559	棲	roost	2559	no
rtk2560	栖	nestle	2560	no
rtk2561	桔	bellflower	2561	no
rtk2562	杜	temple grove	2562	no
rtk2563	杷	grain rake	2563	no
rtk2564	梶	oar	2564	no
rtk2565	杵	wooden pestle	2565	yes
rtk2566	杖	cane	2566	no
rtk2567	樽	barrel	2567	yes
rtk2568	櫓	turret	2568	no
rtk2569	橿	sturdy oak	2569	no
rtk2570	杓	wooden ladle	2570	no
rtk2571	李	damson	2571	no
rtk2572	棉	raw cotton	2572	no
rtk2573	楯	escutcheon	2573	no
rtk2574	榎	hackberry	2574	no
rtk2575	樺	birch	2575	no
rtk2576	槍	lance	2576	no
rtk2577	柘	wild mulberry	2577	no
rtk2578	梱	bale	2578	no
rtk2579	枇	loquat	2579	no
rtk2580	樋	downspout	2580	no
rtk2581	橇	sled	2581	no
rtk2582	槃	enjoyment	2582	no
rtk2583	栞	bookmark	2583	no
rtk2584	椰	coconut tree	2584	no
rtk2585	檀	sandalwood	2585	no
rtk2586	樗	sumac	2586	no
rtk2587	槻	zelkova	2587	no
rtk2588	椙	cryptomeria	2588	no
rtk2589	彬	copious	2589	no
rtk2590	桶	bucket	2590	no
rtk2591	楕	ellipse	2591	no
rtk2592	樒	star-anise	2592	yes
rtk2593	毬	furball	2593	no
rtk2594	燿	twinkle	2594	no
rtk2595	燎	watchfire	2595	yes
rtk2596	炬	torch	2596	no
rtk2597	焚	kindle	2597	no
rtk2598	灸	moxa	2598	no
rtk2599	煽	fanning	2599	no
rtk2600	煤	soot	2600	no
rtk2601	煉	firing	2601	no
rtk2602	燦	dazzling	2602	no
rtk2603	灼	refulgent	2603	no
rtk2604	烙	branding	2604	no
rtk2605	焔	flames	2605	no
rtk2606	烹	stew	2606	no
rtk2607	牽	tug	2607	no
rtk2608	牝	female animal	2608	no
rtk2609	牡	male animal	2609	yes
rtk2610	琳	chime	2610	no
rtk2611	琉	lapis lazuli	2611	no
rtk2612	瑳	burnish	2612	yes
rtk2613	琢	hone	2613	no
rtk2614	珊	coral	2614	no
rtk2615	瑚	coral reef	2615	yes
rtk2616	瑞	fortunate	2616	no
rtk2617	玖	jet	2617	no
rtk2618	瑛	crystal stone	2618	no
rtk2619	玲	tinkling	2619	no
rtk2620	畢	lastly	2620	no
rtk2621	畦	paddy-field ridge	2621	no
rtk2622	痒	itch	2622	yes
rtk2623	痰	phlegm	2623	no
rtk2624	疹	measles	2624	no
rtk2625	痔	hemorrhoids	2625	no
rtk2626	癌	cancer	2626	no
rtk2627	痺	paralysis	2627	no
rtk2628	眸	apple of the eye	2628	no
rtk2629	眩	dizzy	2629	no
rtk2630	雉	pheasant	2630	yes
rtk2631	矩	carpenter’s square	2631	yes
rtk2632	磐	crag	2632	no
rtk2633	碇	grapnel	2633	yes
rtk2634	碧	blue-green	2634	no
rtk2635	硯	inkstone	2635	no
rtk2636	砥	grindstone	2636	no
rtk2637	碗	teacup	2637	yes
rtk2638	碍	obstacle	2638	no
rtk2639	碩	illustrious	2639	yes
rtk2640	磯	rocky beach	2640	no
rtk2641	砺	whetstone	2641	no
rtk2642	碓	mill	2642	no
rtk2643	禦	fend off	2643	yes
rtk2644	祷	beseech	2644	no
rtk2645	祐	ancestral tablet	2645	no
rtk2646	祇	local god	2646	no
rtk2647	祢	ancestral shrine	2647	no
rtk2648	禄	salarium	2648	no
rtk2649	禎	felicitation	2649	yes
rtk2650	秤	balancing scales	2650	yes
rtk2651	黍	millet	2651	no
rtk2652	禿	bald	2652	no
rtk2653	稔	bear fruit	2653	no
rtk2654	稗	crabgrass	2654	no
rtk2655	穣	bumper crop	2655	no
rtk2656	稜	imperial authority	2656	no
rtk2657	稀	sparse	2657	no
rtk2658	穆	obeisant	2658	no
rtk2659	窺	peep	2659	yes
rtk2660	窄	tight	2660	yes
rtk2661	穿	drill	2661	yes
rtk2662	竃	kitchen stove	2662	yes
rtk2663	竪	longness	2663	no
rtk2664	颯	rustling	2664	no
rtk2665	站	outpost	2665	no
rtk2666	靖	repose	2666	no
rtk2667	妾	concubine	2667	no
rtk2668	衿	lapel	2668	no
rtk2669	袷	lined kimono	2669	no
rtk2670	袴	pleated skirt	2670	no
rtk2671	襖	sliding door	2671	no
rtk2672	笙	chinese panpipe	2672	yes
rtk2673	筏	raft	2673	yes
rtk2674	簾	bamboo blinds	2674	yes
rtk2675	箪	rattan box	2675	yes
rtk2676	竿	pole	2676	yes
rtk2677	箆	spatula	2677	yes
rtk2678	箔	foil	2678	yes
rtk2679	笥	wardrobe	2679	yes
rtk2680	箭	arrow shaft	2680	yes
rtk2681	筑	ancient harp	2681	yes
rtk2682	篠	slender bamboo	2682	yes
rtk2683	纂	redaction	2683	yes
rtk2684	竺	bamboo cane	2684	yes
rtk2685	箕	winnowing fan	2685	yes
rtk2686	笈	backpack	2686	yes
rtk2687	篇	livraison	2687	yes
rtk2688	筈	should	2688	yes
rtk2689	簸	winnow	2689	yes
rtk2690	粕	settlings	2690	no
rtk2691	糟	lees	2691	no
rtk2692	糊	paste	2692	yes
rtk2693	籾	unhulled rice	2693	no
rtk2694	糠	rice bran	2694	no
rtk2695	糞	excrement	2695	no
rtk2696	粟	foxtail millet	2696	no
rtk2697	繋	link up	2697	no
rtk2698	綸	twine	2698	no
rtk2699	絨	carpet yarn	2699	no
rtk2700	絆	ties	2700	yes
rtk2701	緋	scarlet	2701	no
rtk2702	綜	synthesis	2702	yes
rtk2703	紐	string	2703	no
rtk2704	紘	chinstrap	2704	no
rtk2705	纏	summarize	2705	no
rtk2706	絢	gorgeous	2706	no
rtk2707	繍	embroidery	2707	no
rtk2708	紬	pongee	2708	no
rtk2709	綺	ornate	2709	no
rtk2710	綾	damask	2710	no
rtk2711	絃	catgut	2711	no
rtk2712	縞	stripe	2712	no
rtk2713	綬	gimp	2713	no
rtk2714	紗	gossamer	2714	no
rtk2715	舵	rudder	2715	yes
rtk2716	聯	strung together	2716	no
rtk2717	聡	attentive	2717	no
rtk2718	聘	summons	2718	no
rtk2719	耽	addiction	2719	no
rtk2720	耶	exclamation	2720	no
rtk2721	蚤	flea	2721	no
rtk2722	蟹	crab	2722	no
rtk2723	蛋	protein	2723	no
rtk2724	蟄	hibernation	2724	no
rtk2725	蝿	housefly	2725	no
rtk2726	蟻	ant	2726	yes
rtk2727	蝋	wax	2727	no
rtk2728	蝦	shrimp	2728	no
rtk2729	蛸	octopus	2729	no
rtk2730	螺	screw	2730	no
rtk2731	蝉	cicada	2731	no
rtk2732	蛙	frog	2732	no
rtk2733	蛾	moth	2733	no
rtk2734	蛤	clam	2734	no
rtk2735	蛭	leech	2735	no
rtk2736	蛎	oyster	2736	no
rtk2737	罫	ruled lines	2737	yes
rtk2738	袈	stole	2738	no
rtk2739	裟	monk’s sash	2739	no
rtk2740	截	incision	2740	no
rtk2741	哉	i wonder	2741	no
rtk2742	詢	counsel	2742	no
rtk2743	諄	polite	2743	no
rtk2744	讐	vendetta	2744	no
rtk2745	諌	remonstrate	2745	no
rtk2746	諒	verify	2746	no
rtk2747	讃	compliment	2747	yes
rtk2748	訊	query	2748	no
rtk2749	訣	split up	2749	no
rtk2750	詫	beg another’s pardon	2750	yes
rtk2751	誼	familiarity	2751	yes
rtk2752	謬	fallible	2752	no
rtk2753	訝	wary	2753	no
rtk2754	諺	proverb	2754	yes
rtk2755	誹	slander	2755	no
rtk2756	謂	so-called	2756	no
rtk2757	諜	secret agent	2757	no
rtk2758	註	footnote	2758	no
rtk2759	譬	parable	2759	yes
rtk2760	轟	rumble	2760	no
rtk2761	輔	reinforce	2761	no
rtk2762	輻	spoke	2762	no
